time_s,H2,H,O,O2,OH,H2O,HO2,H2O2,AR,N2
0.0011849999999999996,0.013388566664623139,0.002890226579969664,0.000898316349533752,0.0054688249596665135,0.005991719409483869,0.18998308214298062,1.1781766558149771e-06,8.671601033329838e-08,0.0,0.7813779990010763
0.0011859999999999996,0.013380553529199266,0.0028863063249926495,0.0008971352209739007,0.005465225318264782,0.005988537409180947,0.18999639758576595,1.176980698114457e-06,8.665854927781969e-08,0.0,0.7813845809723751
0.0011869999999999995,0.013372556457854321,0.0028823973648901043,0.0008959574172198594,0.005461633416097837,0.005985361215870324,0.19000968429075102,1.1757878126485372e-06,8.660122449995044e-08,0.0,0.7813911474482794
0.0011879999999999994,0.01336457540343632,0.0028784996539537376,0.0008947829251591813,0.005458049228427782,0.005982190814751538,0.19002294234965733,1.1745979879849544e-06,8.654403549207752e-08,0.0,0.7813976984825907
0.0011889999999999993,0.013356610318745533,0.0028746131463436306,0.0008936117316461415,0.00545447273047746,0.005979026191020689,0.1900361718543511,1.1734112126628713e-06,8.648698174476174e-08,0.0,0.7814042341292211
0.0011899999999999992,0.01334866115708133,0.0028707377969475812,0.0008924438237337178,0.0054509038977724154,0.0059758673299910555,0.19004937289558274,1.1722274753899513e-06,8.643006275709893e-08,0.0,0.781410754441353
0.0011909999999999991,0.013340727871854821,0.0028668735607723216,0.0008912791885092513,0.005447342705898658,0.0059727142170076615,0.19006254556387997,1.1710467649027481e-06,8.637327802937994e-08,0.0,0.7814172594720343
0.001191999999999999,0.01333281041665672,0.002863020393050137,0.0008901178131232271,0.0054437891305450905,0.005969566837462256,0.1900756899493912,1.169869069991159e-06,8.63166270643761e-08,0.0,0.7814237492740744
0.001192999999999999,0.013324908745272113,0.002859178249262074,0.0008889596847955413,0.005440243147512751,0.005966425176796562,0.19008880614185134,1.1686943795037442e-06,8.62601093676189e-08,0.0,0.7814302239000207
0.0011939999999999989,0.013317022811519537,0.002855347084874252,0.0008878047907438891,0.0054367047326117695,0.005963289220472306,0.19010189423095764,1.167522682288848e-06,8.620372444463109e-08,0.0,0.7814366834024138
0.0011949999999999988,0.013309152569515686,0.0028515268557714846,0.0008866531183015279,0.005433173861830842,0.005960158954020551,0.19011495430575187,1.1663539672914299e-06,8.61474718054803e-08,0.0,0.781443127833369
0.0011959999999999987,0.01330129797363671,0.0028477175181938212,0.0008855046549000428,0.00542965051131243,0.005957034363034489,0.1901279864547108,1.1651882235388957e-06,8.609135096411283e-08,0.0,0.7814495572446373
0.0011969999999999986,0.013293458978392637,0.002843919028530838,0.0008843593880134826,0.005426134657272386,0.00595391543314605,0.19014099076603913,1.1640254400951622e-06,8.603536143619337e-08,0.0,0.781455971687804
0.0011979999999999985,0.01328563553848282,0.0028401313434123932,0.0008832173051830061,0.005422626276035415,0.005950802150036234,0.19015396732754017,1.1628656060809229e-06,8.5979502740058e-08,0.0,0.7814623712142011
0.0011989999999999985,0.013277827608572434,0.0028363544194285038,0.0008820783939384761,0.005419125343909348,0.00594769449936802,0.19016691622709228,1.1617087106072247e-06,8.592377439323778e-08,0.0,0.781468755875206
0.0011999999999999984,0.013270035143410238,0.0028325882132769083,0.000880942641839764,0.005415631837251371,0.005944592466821713,0.1901798375523979,1.1605547428104573e-06,8.586817591429002e-08,0.0,0.7814751257220836
0.0012009999999999983,0.013262258098400098,0.0028288326824793954,0.0008798100366772484,0.005412145732789606,0.005941496038266539,0.190192731389765,1.159403692022225e-06,8.581270683168848e-08,0.0,0.7814814808052233
0.0012019999999999982,0.013254496428915852,0.0028250877845230494,0.000878680566231452,0.005408667007237612,0.005938405199554957,0.1902055978255678,1.1582555475657034e-06,8.575736667316564e-08,0.0,0.7814878211750549
0.0012029999999999981,0.013246750090520544,0.0028213534771349973,0.0008775542183499423,0.005405195637417734,0.0059353199365884644,0.19021843694577967,1.157110298820794e-06,8.570215496912241e-08,0.0,0.7814941468817549
0.001203999999999998,0.013239019038967858,0.002817629718284221,0.0008764309809478392,0.005401731600261909,0.0059322402353180455,0.19023124883596942,1.1559679352245534e-06,8.564707125265061e-08,0.0,0.7815004579752441
0.001204999999999998,0.013231303230203606,0.002813916466183377,0.0008753108420083247,0.005398274872812498,0.0059291660817446055,0.19024403358129896,1.1548284462716274e-06,8.559211505955561e-08,0.0,0.7815067545051874
0.0012059999999999979,0.013223602620367167,0.00281021367929061,0.0008741937895831517,0.005394825432223105,0.0059260974619194185,0.19025679126651945,1.1536918215146792e-06,8.553728592837877e-08,0.0,0.7815130365209897
0.0012069999999999978,0.013215917165792984,0.0028065213163113688,0.0008730798117931515,0.0053913832557593916,0.005923034361944569,0.1902695219759688,1.1525580505648243e-06,8.548258340041998e-08,0.0,0.7815193040717958
0.0012079999999999977,0.013208246823011995,0.0028028393362002223,0.0008719688968287427,0.005387948320799907,0.005919976767973387,0.1902822257935682,1.1514271230920588e-06,8.542800701976027e-08,0.0,0.7815255572064873
0.0012089999999999976,0.013200591548753124,0.0027991676981626783,0.0008708610329504405,0.005384520604836902,0.005916924666210891,0.19029490280281916,1.1502990288256935e-06,8.537355633328422e-08,0.0,0.7815317959736817
0.0012099999999999975,0.013192951299937675,0.0027955063616417267,0.0008697562084853606,0.005381100085471768,0.005913878042914442,0.19030755308681835,1.1491737575514362e-06,8.531923089053079e-08,0.0,0.7815380204217421
0.0012109999999999975,0.013185326032534358,0.002791855283828964,0.0008686544111745529,0.005377686739538405,0.00591083688442842,0.19032017673120946,1.1480512985658678e-06,8.526503021569413e-08,0.0,0.7815442306009571
0.0012119999999999974,0.013177715704405707,0.0027882144258471265,0.0008675556297943781,0.005374280545281463,0.005907801177099682,0.1903327738168477,1.1469316420316758e-06,8.521095387718253e-08,0.0,0.781550426558128
0.0012129999999999973,0.013170120272908002,0.0027845837475344907,0.0008664598527887714,0.005370881480519112,0.005904770907349745,0.19034534442598633,1.1458147778344382e-06,8.515700142894221e-08,0.0,0.7815566083411344
0.0012139999999999972,0.01316253969557508,0.0027809632089291357,0.0008653670686585157,0.005367489523166109,0.005901746061654847,0.19035788864051464,1.1447006959080046e-06,8.510317242715823e-08,0.0,0.7815627759976334
0.0012149999999999971,0.013154973930117919,0.0027773527702666875,0.0008642772659606825,0.005364104651233189,0.00589872662654644,0.19037040654195986,1.1435893862340341e-06,8.504946643023112e-08,0.0,0.7815689295750626
0.001215999999999997,0.013147422934424235,0.002773752391978061,0.000863190433308072,0.005360726842826445,0.00589571258861168,0.19038289821148893,1.142480838841534e-06,8.49958829987536e-08,0.0,0.7815750691206408
0.001216999999999997,0.013139886666558052,0.0027701620346871985,0.0008621065593686522,0.005357356076146714,0.005892703934493932,0.19039536372991,1.1413750438063978e-06,8.494242169548728e-08,0.0,0.7815811946813699
0.0012179999999999969,0.013132365083955055,0.00276658165936423,0.0008610256328519783,0.0053539923293129945,0.005889700650170101,0.190407803178862,1.1402719912430144e-06,8.488908208448586e-08,0.0,0.7815873063044103
0.0012189999999999968,0.013124858145024001,0.0027630112270136606,0.000859947642534566,0.0053506355807123075,0.005886702722391469,0.1904202166384508,1.1391716713195975e-06,8.483586373277164e-08,0.0,0.7815934040363381
0.0012199999999999967,0.013117365808383376,0.002759450698819553,0.0008588725772469813,0.005347285808832151,0.005883710137998161,0.19043260418837787,1.1380740742502018e-06,8.478276620950253e-08,0.0,0.7815994879235015
0.0012209999999999966,0.013109888032599921,0.0027559000361937133,0.0008578004258690516,0.0053439429922027696,0.005880722883684919,0.19044496590832705,1.1369791902916891e-06,8.472978908567184e-08,0.0,0.7816055580121434
0.0012219999999999965,0.013102424776387206,0.002752359200734972,0.0008567311773325277,0.005340607109440073,0.005877740946180526,0.19045730187767274,1.1358870097452261e-06,8.467693193429597e-08,0.0,0.7816116143483104
0.0012229999999999964,0.01309497599860357,0.0027488281542272473,0.0008556648206204958,0.005337278139244661,0.005874764312246814,0.19046961217548403,1.1347975229558066e-06,8.462419433038938e-08,0.0,0.7816176569778558
0.0012239999999999964,0.013087541658250055,0.002745306858637603,0.0008546013447667921,0.005333956060400851,0.005871792968677685,0.1904818968805288,1.1337107203117733e-06,8.457157585093963e-08,0.0,0.781623685946442
0.0012249999999999963,0.013080121714712565,0.0027417952763661158,0.0008535407389354677,0.005330640851894605,0.005868826902402423,0.1904941560707763,1.132626592300897e-06,8.451907607889957e-08,0.0,0.7816297012992441
0.0012259999999999962,0.013072716127495939,0.0027382933699718736,0.0008524829923337102,0.00532733249278409,0.00586586610037202,0.1905063898239434,1.1315451294487922e-06,8.44666945988219e-08,0.0,0.781635703081275
0.001226999999999996,0.013065324855913794,0.0027348011018533827,0.0008514280941102734,0.005324030962048673,0.005862910549426598,0.1905185982181311,1.1304663222470914e-06,8.441443099176597e-08,0.0,0.781641691337763
0.001227999999999996,0.013057947859612336,0.0027313184347888264,0.0008503760335272594,0.005320736238844009,0.005859960236519024,0.19053078133074908,1.1293901612747484e-06,8.436228484392321e-08,0.0,0.7816476661135134
0.001228999999999996,0.013050585098383293,0.0027278453317433828,0.0008493267998988938,0.005317448302410977,0.005857015148634912,0.19054293923889967,1.1283166371547173e-06,8.431025574354899e-08,0.0,0.781653627453136
0.0012299999999999959,0.01304323653216264,0.0027243817558680857,0.0008482803825911948,0.005314167132075094,0.0058540752727919655,0.19055507201938032,1.1272457405536566e-06,8.425834328095037e-08,0.0,0.7816595754010469
0.0012309999999999958,0.013035902121029298,0.00272092767049869,0.0008472367710216413,0.005310892707245905,0.0058511405960393285,0.19056717974868634,1.1261774621816296e-06,8.420654704847377e-08,0.0,0.7816655100014696
0.0012319999999999957,0.013028581825389955,0.002717483039130337,0.0008461959546622874,0.005307625007448651,0.005848211105668993,0.1905792625027061,1.1251117927968262e-06,8.415486663986614e-08,0.0,0.7816714312983343
0.0012329999999999956,0.013021275606300991,0.0027140478253743975,0.00084515792304542,0.005304364012379686,0.005845286789583451,0.19059132035618978,1.124048723213983e-06,8.41033016491745e-08,0.0,0.7816773393351013
0.0012339999999999955,0.013013983423960427,0.002710621993153224,0.0008441226657353128,0.005301109701644717,0.005842367634578028,0.19060335338524023,1.1229882442634433e-06,8.405185167580692e-08,0.0,0.7816832341555922
0.0012349999999999954,0.01300670523916098,0.0027072055065099285,0.0008430901723548366,0.005297862055010285,0.005839453627997531,0.1906153616649137,1.121930346830085e-06,8.400051631962336e-08,0.0,0.7816891158031897
0.0012359999999999953,0.012999441012853694,0.002703798329663815,0.0008420604325770665,0.00529462105232775,0.00583654475723977,0.1906273452699411,1.120875021841289e-06,8.394929518238846e-08,0.0,0.7816949843210798
0.0012369999999999953,0.01299219070614795,0.00270040042700907,0.0008410334361249749,0.005291386673532922,0.005833641009756388,0.1906393042747286,1.119822260266674e-06,8.389818786775485e-08,0.0,0.781700839752252
0.0012379999999999952,0.01298495428031146,0.002697011763113452,0.0008400091727711217,0.00528815889864568,0.0058307423730536816,0.19065123875335746,1.1187720531178337e-06,8.384719398124649e-08,0.0,0.7817066821395001
0.001238999999999995,0.012977731696770299,0.0026936323027169817,0.0008389876323373475,0.005284937707769607,0.005827848834693441,0.19066314877958507,1.1177243914480728e-06,8.379631313024204e-08,0.0,0.7817125115254226
0.001239999999999995,0.012970522916510133,0.002690262011166368,0.0008379688047779855,0.0052817230810573304,0.00582496038150177,0.19067503442764908,1.1166792664329715e-06,8.374554492972952e-08,0.0,0.7817183279525259
0.001240999999999995,0.012963327901516653,0.002686900853365494,0.0008369526799786359,0.0052785149987926135,0.005822077001475156,0.19068689577033365,1.115636669175683e-06,8.369488898840598e-08,0.0,0.7817241314629796
0.0012419999999999948,0.012956146613601689,0.002683548794628369,0.0008359392479196008,0.005275313441322779,0.005819198682228574,0.19069873288054637,1.1145965908651321e-06,8.364434491997575e-08,0.0,0.7817299220988169
0.0012429999999999948,0.012948979014714963,0.002680205800450946,0.0008349284986320885,0.005272118389076179,0.005816325411408677,0.19071054583089983,1.1135590227336686e-06,8.359391234012877e-08,0.0,0.7817356999018823
0.0012439999999999947,0.012941825066949998,0.0026768718365055393,0.0008339204221970886,0.005268929822562162,0.005813457176702395,0.19072233469370434,1.1125239560560116e-06,8.354359086646729e-08,0.0,0.7817414649138317
0.0012449999999999946,0.01293468473254328,0.002673546868640129,0.000832915008745178,0.0052657477223706445,0.005810593965836648,0.19073409954096926,1.1114913821490968e-06,8.349338011849739e-08,0.0,0.7817472171761327
0.0012459999999999945,0.012927557973873415,0.002670230862877654,0.0008319122484563315,0.005262572069171697,0.005807735766578067,0.1907458404444049,1.1104612923719283e-06,8.344327971762023e-08,0.0,0.781752956730066
0.0012469999999999944,0.012920444753514195,0.0026669237852001,0.0008309121314976006,0.005259402843777473,0.005804882566500193,0.19075755747564063,1.1094336780693717e-06,8.339328929081281e-08,0.0,0.7817586836169025
0.0012479999999999943,0.01291334503412969,0.0026636256019636085,0.0008299146481429581,0.005256240027021308,0.005802034353432458,0.19076925070580752,1.108408530680305e-06,8.334340846349126e-08,0.0,0.7817643978775634
0.0012489999999999943,0.012906258778516977,0.00266033627972374,0.0008289197887228676,0.005253083599807718,0.005799191115271873,0.19078092020571522,1.1073858416921417e-06,8.32936368624855e-08,0.0,0.781770099552763
0.0012499999999999942,0.012899185949628786,0.002657055785141047,0.0008279275435970334,0.005249933543139142,0.005796352839881484,0.19079256604594794,1.106365602616264e-06,8.324397411763752e-08,0.0,0.7817757886830878
0.001250999999999994,0.012892126510557725,0.0026537840850400394,0.0008269379031714337,0.005246789838098228,0.005793519515154559,0.19080418829680607,1.1053478050034164e-06,8.319441986076967e-08,0.0,0.7817814653089471
0.001251999999999994,0.012885080424535558,0.002650521146408048,0.0008259508578980041,0.0052436524658475295,0.005790691129013839,0.19081578702830784,1.1043324404434392e-06,8.314497372568358e-08,0.0,0.7817871294705749
0.001252999999999994,0.01287804765493252,0.002647266936394089,0.0008249663982743199,0.00524052140762922,0.005787867669410801,0.19082736231019168,1.1033195005650062e-06,8.309563534815897e-08,0.0,0.7817927812080315
0.0012539999999999938,0.012871028165288562,0.0026440214222115095,0.0008239845148060199,0.005237396644704525,0.0057850491246083735,0.19083891421179305,1.1023089769989548e-06,8.304640435540257e-08,0.0,0.7817984205612066
0.0012549999999999938,0.01286402191928212,0.002640784571228679,0.0008230051980420496,0.005234278158410943,0.005782235482909642,0.19085044280216576,1.101300861412768e-06,8.299728037611628e-08,0.0,0.781804047569819
0.0012559999999999937,0.012857028880679251,0.0026375563511185397,0.0008220284386326934,0.0052311659302563315,0.005779426732213103,0.1908619481502794,1.1002951455673214e-06,8.294826305701801e-08,0.0,0.7818096622734121
0.0012569999999999936,0.012850049013409874,0.00263433672962611,0.0008210542272396674,0.005228059941773691,0.005776622860693589,0.19087343032472115,1.0992918212290835e-06,8.289935203747292e-08,0.0,0.7818152647113626
0.0012579999999999935,0.012843082281540592,0.0026311256746469596,0.0008200825545666317,0.005224960174570751,0.005773823856566949,0.1908848893938012,1.0982908801999744e-06,8.285054695822166e-08,0.0,0.7818208549228799
0.0012589999999999934,0.012836128649274045,0.002627923154225748,0.0008191134113587468,0.005221866610329455,0.005771029708090237,0.19089632542555396,1.0972923143169785e-06,8.280184746134392e-08,0.0,0.7818264329470059
0.0012599999999999933,0.01282918808094833,0.002624729136554772,0.0008181467884022329,0.005218779230805475,0.005768240403561916,0.19090773848774018,1.0962961154517608e-06,8.275325319022228e-08,0.0,0.7818319988226184
0.0012609999999999932,0.012822260540982,0.0026215435900478457,0.0008171826765520564,0.00521569801780971,0.005765455931304249,0.1909191286478654,1.0953022755479458e-06,8.270476379428488e-08,0.0,0.7818375525883994
0.0012619999999999932,0.012815345993748839,0.002618366483511614,0.0008162210667959869,0.005212622953166547,0.005762676279622722,0.19093049597322173,1.0943107867071071e-06,8.265637893992757e-08,0.0,0.781843094282767
0.001262999999999993,0.012808444404090694,0.0026151977854323633,0.0008152619499884471,0.005209554018883291,0.005759901436974258,0.19094184053072497,1.093321640832565e-06,8.26080982653338e-08,0.0,0.7818486239441668
0.001263999999999993,0.01280155573683131,0.002612037464647624,0.0008143053171013439,0.0052064911969889735,0.005757131391808515,0.19095316238707172,1.0923348299654837e-06,8.255992142312944e-08,0.0,0.7818541416107991
0.001264999999999993,0.012794679956919752,0.0026088854901450275,0.0008133511591490781,0.005203434469581515,0.005754366132615216,0.19096446160869474,1.0913503461846607e-06,8.251184806768106e-08,0.0,0.7818596473207005
0.0012659999999999928,0.012787817029429379,0.002605741831061434,0.0008123994671883229,0.005200383818827099,0.005751605647924214,0.19097573826176453,1.0903681816064322e-06,8.246387785509687e-08,0.0,0.7818651411117455
0.0012669999999999927,0.012780966919556816,0.002602606456682058,0.0008114502323177979,0.0051973392269595246,0.005748849926305543,0.19098699241219144,1.0893883283845806e-06,8.24160104432272e-08,0.0,0.7818706230216479
0.0012679999999999927,0.012774129592620902,0.002599479336439587,0.0008105034456780467,0.005194300676279575,0.005746098956369474,0.19099822412562698,1.088410778710238e-06,8.236824549166548e-08,0.0,0.7818760930879612
0.0012689999999999926,0.012767305014318771,0.0025963604400166306,0.0008095590985130758,0.005191268149372807,0.0057433527263869195,0.1910094334673169,1.087435524707621e-06,8.232058266537345e-08,0.0,0.7818815513479674
0.0012699999999999925,0.012760493150114387,0.0025932497370995326,0.0008086171820232479,0.005188241628590306,0.00574061122519088,0.19102062050245638,1.0864625586812659e-06,8.227302162607591e-08,0.0,0.781886997838945
0.0012709999999999924,0.012753693965721933,0.002590147197572166,0.0008076776874816202,0.005185221096459591,0.0057378744414611745,0.1910317852959109,1.0854918729196596e-06,8.222556203909099e-08,0.0,0.7818924325979576
0.0012719999999999923,0.012746907426987204,0.002587052791467815,0.0008067406062054339,0.005182206535584121,0.005735142363898089,0.1910429279122864,1.0845234597427755e-06,8.217820357167349e-08,0.0,0.7818978556619075
0.0012729999999999922,0.012740133499879515,0.0025839664889654524,0.0008058059295541853,0.005179197928636626,0.005732414981232891,0.191054048415935,1.083557311504849e-06,8.213094589291572e-08,0.0,0.781903267067539
0.0012739999999999922,0.012733372150490991,0.0025808882603890054,0.0008048736489294877,0.005176195258358781,0.0057296922822273385,0.1910651468709565,1.0825934205941323e-06,8.208378867375337e-08,0.0,0.7819086668514386
0.001274999999999992,0.01272662334503595,0.0025778180762066343,0.0008039437557749396,0.005173198507560892,0.005726974255673197,0.19107622334119972,1.0816317794326535e-06,8.203673158697146e-08,0.0,0.7819140550500376
0.001275999999999992,0.012719887050051068,0.002574755906899241,0.0008030162414797893,0.005170207659193937,0.0057242608905657645,0.19108727789004232,1.0806723804366062e-06,8.19897742830762e-08,0.0,0.7819194316996131
0.001276999999999992,0.012713163232018144,0.0025717017232048905,0.000802091097559154,0.00516722269621355,0.005721552175777119,0.1910983105808082,1.0797152160899053e-06,8.194291643554829e-08,0.0,0.7819247968362864
0.0012779999999999918,0.012706451857497867,0.002568655496030544,0.0008011683155894818,0.005164243601628141,0.0057188481001721305,0.19110932147662044,1.0787602789175904e-06,8.189615772469198e-08,0.0,0.7819301504960245
0.0012789999999999917,0.01269975289323986,0.002565617196379284,0.0008002478871554149,0.005161270358538465,0.005716148652703861,0.19112031064028087,1.077807561463894e-06,8.18494978243432e-08,0.0,0.7819354927146429
0.0012799999999999916,0.012693066306119829,0.0025625867953900584,0.0007993298038794287,0.005158302950114879,0.0057134538223591975,0.19113127813433964,1.0768570563041785e-06,8.180293640934622e-08,0.0,0.7819408235278043
0.0012809999999999916,0.012686392063139297,0.0025595642643366796,0.0007984140574214969,0.005155341359597174,0.005710763598158728,0.1911422240210968,1.0759087560446138e-06,8.175647315550907e-08,0.0,0.7819461429710207
0.0012819999999999915,0.012679730131425376,0.0025565495746268188,0.0007975006394787523,0.005152385570294397,0.005708077969156621,0.19115314836260294,1.0749626533218459e-06,8.171010773955879e-08,0.0,0.781951451079654
0.0012829999999999914,0.012673080478123742,0.0025535426978299585,0.000796589541798032,0.005149435565518112,0.005705396924496085,0.19116405122072752,1.0740187409061883e-06,8.166383985601195e-08,0.0,0.7819567478889258
0.0012839999999999913,0.01266644307048563,0.002550543605652721,0.0007956807561650111,0.00514649132863662,0.005702720453363812,0.19117493265710486,1.0730770116166947e-06,8.161766920330604e-08,0.0,0.7819620334339105
0.0012849999999999912,0.01265981787607041,0.002547552269882882,0.000794774274379402,0.005143552843201233,0.005700048544884277,0.1911857927330084,1.07213745812424e-06,8.157159545162987e-08,0.0,0.7819673077495198
0.0012859999999999911,0.012653204862459067,0.0025445686624659754,0.0007938700882891458,0.00514062009276763,0.005697381188268626,0.19119663150953095,1.0712000732286764e-06,8.152561828822172e-08,0.0,0.7819725708705271
0.001286999999999991,0.01264660399735059,0.0025415927554781016,0.0007929681897784241,0.005137693060955914,0.005694718372764269,0.19120744904752526,1.07026484976487e-06,8.147973740202421e-08,0.0,0.7819778228315603
0.001287999999999991,0.0126400152485613,0.002538624521125022,0.0007920685707673644,0.00513477173145019,0.005692060087654941,0.1912182454076053,1.0693317806027378e-06,8.143395248369893e-08,0.0,0.7819830636671027
0.0012889999999999909,0.01263343858402426,0.002535663931741259,0.0007911712232117505,0.00513185608799817,0.0056894063222607885,0.19122902065014744,1.0684008586472875e-06,8.138826322564141e-08,0.0,0.7819882934114946
0.0012899999999999908,0.012626873971763106,0.0025327109598101407,0.0007902761391235396,0.005128946114400798,0.005686757065906632,0.1912397748353216,1.0674720767975386e-06,8.134266932065253e-08,0.0,0.781993512098928
0.0012909999999999907,0.012620321379815521,0.0025297655780252386,0.0007893833106324909,0.005126041794482249,0.005684112307827504,0.19125050802318125,1.0665454278242558e-06,8.129717045795778e-08,0.0,0.7819987197634374
0.0012919999999999906,0.012613780776515902,0.002526827759056876,0.0007884927297548385,0.0051231431121999795,0.005681472037521508,0.19126122027333384,1.0656209048263408e-06,8.125176633813124e-08,0.0,0.782003916438946
0.0012929999999999906,0.012607252130231752,0.002523897475767101,0.0007876043886074373,0.005120250051541786,0.005678836244422431,0.19127191164524887,1.0646985008072885e-06,8.120645665927186e-08,0.0,0.7820091021592231
0.0012939999999999905,0.012600735409440516,0.002520974701145248,0.0007867182793443539,0.0051173625965555795,0.0056762049179961945,0.19128258219816927,1.0637782087999036e-06,8.11612411210916e-08,0.0,0.7820142769578989
0.0012949999999999904,0.012594230582728676,0.002518059408307211,0.0007858343941567546,0.005114480731348886,0.005673578047740649,0.1912932319911125,1.0628600218659766e-06,8.111611942491838e-08,0.0,0.7820194408684641
0.0012959999999999903,0.012587737618790939,0.002515151570494722,0.0007849527252727916,0.005111604440088349,0.005670955623185365,0.19130386108287237,1.0619439330959633e-06,8.10710912736993e-08,0.0,0.7820245939242711
0.0012969999999999902,0.012581256486429368,0.0025122511610746316,0.0007840732649574934,0.005108733706999243,0.005668337633891427,0.19131446953202044,1.0610299356086655e-06,8.102615637200374e-08,0.0,0.7820297361585354
0.0012979999999999901,0.012574787154787279,0.0025093581535001047,0.000783196005440411,0.005105868516502757,0.005665724069475989,0.1913250573966672,1.0601180225465734e-06,8.098131438631067e-08,0.0,0.7820348676042895
0.00129899999999999,0.012568329592798803,0.0025064725213990603,0.0007823209390846501,0.005103008852892883,0.005663114919554088,0.19133562473502638,1.059208187085697e-06,8.09365650380023e-08,0.0,0.7820399882944921
0.00129999999999999,0.012561883769611518,0.0025035942385047464,0.0007814480582564228,0.0051001547005845175,0.005660510173783116,0.19134617160498305,1.0583004224274253e-06,8.089190803171211e-08,0.0,0.7820450982619462
0.0013009999999999899,0.012555449654493888,0.002500723278669897,0.0007805773553531687,0.005097306044059113,0.005657909821852928,0.19135669806418867,1.0573947217998956e-06,8.084734307084974e-08,0.0,0.7820501975393175
0.0013019999999999898,0.012549027216823563,0.0024978596158677694,0.0007797088228067764,0.005094462867857836,0.005655313853484502,0.19136720417007416,1.056491078457876e-06,8.080286985943671e-08,0.0,0.7820552861591372
0.0013029999999999897,0.012542616426086894,0.002495003224191364,0.0007788424530833634,0.005091625156581252,0.005652722258429757,0.19137768997985075,1.055589485682437e-06,8.07584881020507e-08,0.0,0.7820603641538029
0.0013039999999999896,0.012536217251878425,0.002492154077852644,0.0007779782386830582,0.005088792894889056,0.005650135026471392,0.19138815555051136,1.0546899367806242e-06,8.071419750376982e-08,0.0,0.7820654315555797
0.0013049999999999895,0.012529829663979372,0.0024893121511833454,0.0007771161721074968,0.005085966067548356,0.005647552147451675,0.19139860093873062,1.0537924253210512e-06,8.066999781385117e-08,0.0,0.782070488396576
0.0013059999999999895,0.01252345363221388,0.0024864774186313166,0.0007762562459181624,0.005083144659345251,0.005644973611219736,0.1914090262010494,1.052896944705639e-06,8.062588874634585e-08,0.0,0.7820755347087888
0.0013069999999999894,0.012517089126489666,0.002483649854760572,0.0007753984527193353,0.005080328655109863,0.005642399407646488,0.1914194313938233,1.0520034882922825e-06,8.058187000284372e-08,0.0,0.7820805705240924
0.0013079999999999893,0.012510736116850761,0.0024808294342515756,0.0007745427851361189,0.0050775180397487985,0.005639829526643987,0.19142981657315578,1.0511120495535017e-06,8.053794130188879e-08,0.0,0.782085595874222
0.0013089999999999892,0.012504394573449847,0.002478016131899918,0.0007736892358253234,0.005074712798228138,0.005637263958155293,0.19144018179493413,1.0502226219949837e-06,8.049410236388333e-08,0.0,0.7820906107907829
0.0013099999999999891,0.01249806446654793,0.0024752099226155403,0.0007728377974751746,0.005071912915573249,0.00563470269215436,0.19145052711483013,1.0493351991557657e-06,8.045035291112722e-08,0.0,0.7820956153052515
0.001310999999999989,0.012491745766513998,0.0024724107814219566,0.0007719884628050259,0.005069118376868599,0.005632145718645933,0.19146085258830148,1.0484497746084218e-06,8.040669266785744e-08,0.0,0.7821006094489757
0.001311999999999989,0.012485438443770631,0.0024696186834856975,0.0007711412246038735,0.005066329167223314,0.00562959302764747,0.19147115827063818,1.0475663417950864e-06,8.036312134731245e-08,0.0,0.7821055932531676
0.0013129999999999889,0.012479142468829673,0.0024668336040954116,0.0007702960757042265,0.005063545271793792,0.0056270446092009955,0.19148144421693336,1.0466848941369562e-06,8.031963866041187e-08,0.0,0.7821105667489099
0.0013139999999999888,0.012472857812414468,0.0024640555185925918,0.0007694530088938589,0.005060766675861192,0.005624500453413722,0.19149171048197994,1.0458054254065657e-06,8.027624434520491e-08,0.0,0.7821155299671745
0.0013149999999999887,0.012466584445298117,0.0024612844024610083,0.0007686120170313612,0.005057993364728958,0.00562196055040431,0.19150195712040874,1.0449279292379313e-06,8.023293812817815e-08,0.0,0.7821204829388002
0.0013159999999999886,0.012460322338356653,0.0024585202312960262,0.0007677730930074467,0.00505522532375654,0.005619424890320529,0.191512184186644,1.0440523992891905e-06,8.01897197371349e-08,0.0,0.7821254256944997
0.0013169999999999885,0.012454071462568515,0.00245576298080394,0.000766936229744807,0.005052462538359082,0.0056168934633390915,0.19152239173490448,1.043178829242177e-06,8.014658890118649e-08,0.0,0.7821303582648619
0.0013179999999999885,0.012447831789014017,0.0024530126268013084,0.0007661014201979666,0.005049704994007104,0.005614366259665475,0.1915325798192046,1.0423072128019963e-06,8.010354535074331e-08,0.0,0.7821352806803513
0.0013189999999999884,0.012441603288865226,0.002450269145217519,0.0007652686573533258,0.005046952676218179,0.005611843269549435,0.1915427484933553,1.041437543713536e-06,8.006058881111284e-08,0.0,0.7821401929713084
0.0013199999999999883,0.01243538593334871,0.00244753251210648,0.0007644379342297365,0.005044205570525912,0.005609324483344941,0.1915528978109646,1.0405698158259316e-06,8.001771897799657e-08,0.0,0.782145095167945
0.0013209999999999882,0.01242917969387132,0.0024448027036034453,0.0007636092438758742,0.005041463662585217,0.0056068098913032525,0.1915630278254411,1.0397040228689541e-06,7.997493560172858e-08,0.0,0.7821499873003613
0.0013219999999999881,0.012422984541904408,0.002442079695963135,0.0007627825793723578,0.005038726938075663,0.005604299483761388,0.19157313858999317,1.0388401586562274e-06,7.993223841039733e-08,0.0,0.7821548693985327
